Source,Url,Text
HANNITY,https://www.hannity.com/media-room/diannes-curveball-sen-feinstein-sends-secret-letter-to-fbi-about-kavanaughs-confirmation/,"DIANNE S CURVEBALL: Sen. Feinstein Sends  SECRET LETTER  to FBI About Kavanaugh s ConfirmationDemocratic Senator Dianne Feinstein stunned her Congressional colleagues Thursday; publicly stating she sent a mysterious letter to the FBI regarding Brett Kavanaugh s confirmation hearing.The liberal lawmaker s comments strangely suggest Trump s Supreme Court pick could be  guilty of a crime  as leading Democrats move to delay the confirmation hearings. I have received information from an individual concerning the nomination of Brett Kavanaugh to the Supreme Court,  Feinstein said in her last-minute statement.  That individual strongly requested confidentiality, declined to come forward or press the matter further, and I have honored that decision. I have, however, referred the matter to federal investigative authorities.  Throughout his confirmation process, Judge Kavanaugh has had 65 meetings with senators including with Senator Feinstein sat through over 30 hours of testimony, addressed over 2,000 questions in a public setting and additional questions in a confidential session,  said a White House spokesperson.  Not until the eve of his confirmation has Sen. Feinstein or anyone raised the specter of new  information  about him. Read the full story at Fox News."
HANNITY,https://www.hannity.com/media-room/kavanaugh-speaks-trumps-court-pick-breaks-silence-on-feinsteins-letter/,"KAVANAUGH SPEAKS: Trump s Court Pick BREAKS SILENCE on Feinstein s LetterJudge Brett Kavanaugh broke his silence Friday regarding Sen. Dianne Feinstein s last-minute attempt to totally derail his confirmation hearings; categorically denying any accusations contained in the legislator s mysterious letter. I categorically and unequivocally deny this allegation. I did not do this back in high school or at any time,  said Kavanaugh s statement.Feinstein stunned her colleagues earlier this week by disclosing a letter she sent to the FBI regarding Kavanaugh s confirmation. I have received information from an individual concerning the nomination of Brett Kavanaugh to the Supreme Court,  Feinstein said in her surprise statement.The FBI has since declined to open an investigation into the undisclosed allegations; forwarding the letter to the White House to be included in Kavanaugh s background check.Read the full story at Fox News."
HANNITY,https://www.hannity.com/media-room/hannity-democrats-have-already-convicted-brett-kavanaugh/,"HANNITY: Democrats Have Already Convicted Brett KavanaughSpeaking during his opening monologue from Las Vegas Thursday night, Hannity weighed-in on the left s response to allegations of sexual misconduct against Judge Brett Kavanaugh; saying Democrats have already convicted the potential justice  just by an accusation.  These allegations must be taken seriously; her story deserves to be told. Republicans, President Trump, they ve been treating this situation with the seriousness it deserves  They ve re-opened the hearings, they ve invited the professor to speak before Congress,  said Sean. Democrats don t seem to care. They ve thrown a principle we hold so dear -the presumption of innocence- out the window. They ve already convicted Kavanaugh based on one allegation. According to them, Kavanaugh is guilty just by an accusation. This is dangerous for every American,  he added.Watch Hannity s opening monologue above."
HANNITY,https://www.hannity.com/media-room/sen-warren-brett-kavanaughs-confirmation-process-isnt-over-yet/,"SEN. WARREN: Brett Kavanaugh s Confirmation Process  Isn t Over Yet Sen. Elizabeth Warren weighed-in on Judge Brett Kavanaugh s confirmation hearing Friday afternoon; saying the process  isn t over yet  and accused the potential Supreme Court Justice of  hiding something. Warren released the video on social media as the Senate Judiciary Committee voted to advance Kavanaugh s nomination, with Sen. Jeff Flake urging GOP leadership to delay the full vote  one week  for the FBI to investigate allegations of sexual assault.We believe & stand with Dr. Ford. This isn t over yet. Senator Jeff Flake has called for a one-week delay to allow for an FBI investigation. We ll fight tooth and nail on the Senate floor to stop Brett Kavanaugh from a lifetime appointment to the Supreme Court. pic.twitter.com/YY8clYefSk  Elizabeth Warren (@elizabethforma) September 28, 2018 We believe & stand with Dr. Ford. This isn t over yet. Senator Jeff Flake has called for a one-week delay to allow for an FBI investigation. We ll fight tooth and nail on the Senate floor to stop Brett Kavanaugh from a lifetime appointment to the Supreme Court,  posted Warren."
HANNITY,https://www.hannity.com/media-room/hannity-democrat-senators-enter-freak-out-mode-over-kavanaugh-confirmation/,"HANNITY: Democrat Senators Enter  Freak-Out Mode  Over Kavanaugh Confirmation Speaking during his opening monologue on  Hannity  Thursday night, Sean weighed-in on the Senate s impending vote on Judge Brett Kavanaugh; saying liberal lawmakers and activists were entering  full-on freak-out  mode regarding the potential Supreme Court Justice. The smear merchants on the left are in full-on freak-out mode. Senate Democrats who all demanded an FBI investigation are now trashing that very same investigation,  said Hannity. While we have exposed the few at the FBI who did abuse their power, we ve always made the point to stand-up for the rank-and-file FBI agents  The FBI acted in a fair, independent manner. Some on the left just don t like the results,  said Sean. What is the FBI supposed to do? We don t have a location, no date, no physical evidence, no forensic evidence; we don t even know the day of the week,  he added.Watch Hannity s opening monologue above."
HANNITY,https://www.hannity.com/media-room/it-was-that-bad-even-justice-ginsburg-says-kavanaugh-hearings-were-wrong-for-america/,"IT WAS THAT BAD: Even Justice Ginsburg Says Kavanaugh Hearings Were  WRONG  for AmericaLiberal Supreme Court Justice Ruth Bader Ginsburg weighed-in Wednesday on Brett Kavanaugh s wild confirmation hearings; saying the current partisan antics were  wrong  for the country.Ginsburg was speaking at the George Washington University in Washington, DC this week when she was asked to comment on Kavanaugh s confirmation process, simply saying  the way it is, is wrong.  The way it was, was right,  said Ginsburg.  The way it is, is wrong. The atmosphere in  93 was truly bipartisan. Ginsburg was confirmed by the US Senate in 1993 by a bipartisan vote of 96-3 despite widespread concerns regarding her 10 year career on the ACLU board."
HANNITY,https://www.hannity.com/media-room/harris-defiant-sen-kamala-harris-asks-supporters-to-sign-petition-against-kavanaugh/,"HARRIS DEFIANT: Sen. Kamala Harris Asks Supporters to Sign Petition Against KavanaughSen. Kamala Harris shrugged off the recently released FBI report regarding Judge Brett Kavanaugh Thursday; asking her supporters to sign an online petition against the potential Supreme Court Justice. We need just 198,248 more people to reach our new goal of 1.5 million Americans against Brett Kavanaugh s nomination to the Supreme Court of the United States. Will you add your name right now?  asked the liberal legislator Thursday morning.We need just 198,248 more people to reach our new goal of 1.5 million Americans against Brett Kavanaugh s nomination to the Supreme Court of the United States. Will you add your name right now?  Kamala Harris (@KamalaHarris) October 4, 2018The left-wing lawmaker s comments echo those of Senators Schumer and Feinstein; who have vowed to fight Kavanaugh s nomination despite the FBI finding  no corroborating evidence  of sexual misconduct in the early 1980s."
HANNITY,https://www.hannity.com/media-room/busted-tennessee-dems-staff-explains-the-truth-behind-candidates-pro-kavanaugh-stance/,"BUSTED: Tennessee Dem s Staff Explains THE TRUTH Behind Candidate s Pro-Kavanaugh StanceExplosive undercover footage released by James O Keefe and Project Veritas Wednesday night showed the stunning depth Democrat politicians are willing to go to retake control of Congress after the 2018 midterm elections.The stunning video shows Tennessee Senate hopeful Phil Bredesen s staff explaining the true motivation behind his alleged  support  for Brett Kavanaugh; admitting  it s a political move  and  this isn t about anything  other than appealing to moderate voters in the state. No, it s a political move  He thinks that like we re down like half a point right now. It s like really close and we re losing by a point or two. So he thinks that if like by saying this he s appealing to more moderate republicans and he ll get more of them to vote for us,  said one staffer. I was so confused because I just can t believe he would actually vote for him,  asked one journalist. He wouldn t. But he s saying he would  Which I don t know if it makes it worse or better. No, it makes it better,  added another worker for Bredesen s campaign.Watch the stunning video above."
HANNITY,https://www.hannity.com/media-room/national-anger-poll-shows-40-of-dems-consider-kavanaugh-confirmation-a-national-disgrace/,"NATIONAL ANGER: Poll Shows 40% of DEMS Consider Kavanaugh Confirmation a  National Disgrace A stunning new survey published by Rasmussen Reports this week finds a growing number of Democrats consider Brett Kavanaugh s nomination process a  national disgrace,  reports the Washington Times. Seventy-seven percent (77%) of Republicans and 51% of voters not affiliated with either major party agree that Kavanaugh s confirmation process has become  a national disgrace.  Even among Democrats whose senators have been leading the charge against the nominee, 40% agree, and only slightly more (43%) disagree, but 17% are undecided,  writes Rasmussen. This confirmation process has become a national disgrace. The Constitution gives the Senate an important role in the confirmation process, but you have replaced advise and consent with search and destroy,   sad Kavanaugh during his Congressional testimony last week.The poll comes as GOP leaders and lawmakers advance Kavanaugh s confirmation process; potentially holding a full vote on the Supreme Court nominee as early as Saturday morning.Read the full survey here."
HANNITY,https://www.hannity.com/media-room/graham-speaks-sen-lindsey-graham-weighs-in-on-flakes-call-for-fbi-probe/,"GRAHAM SPEAKS: Sen. Lindsey Graham Weighs-in on Flake s Call for FBI ProbeSen. Lindsey Graham weighed-in on Jeff Flake s last-minute call for a  one week  FBI investigation Friday afternoon; saying the GOP lawmaker was attempting to  bring the country together. The outspoken Kavanaugh-supporter spoke with reporters minutes after the Senate Judiciary Committee voted to advance the judge s nomination, with Sen. Flake calling on GOP leadership to delay the vote  one week  to allow the FBI to probe allegations of sexual misconduct in the early 1980s..@LindseyGrahamSC:  [Senator Jeff Flake is] trying his best to bring the country together and vote the best way he knows how.  pic.twitter.com/biwrQ2Kp90  FOX Business (@FoxBusiness) September 28, 2018 I don t expect any [Democrats] to vote for the guy  Jeff s trying his best to bring the country together in the best way he knows how,  said Graham."
HANNITY,https://www.hannity.com/media-room/meet-the-clintons-bill-and-hillary-to-tour-us-in-2019/,"MEET THE CLINTONS: Bill and Hillary to Tour US in 2019Former President Bill Clinton and former Secretary of State Hillary Clinton unveiled their joint tour this week; announcing multiple dates for speaking events across the United States later this year and into 2019.The Clinton s announced the multi-city tour, called  An Evening with President Bill Clinton and former Secretary of State Hillary Rodham Clinton  Monday, with tickets going on sale Friday at 10am. The Clintons will kick off the trek Nov. 18 in Las Vegas at 5,200-seat Park Theater, the home for Cher s residency and where Lady Gaga will launch her own residency later this year. They will visit Toronto s Scotiabank Arena on Nov. 27, Montreal s Bell Centre on Nov. 28 and Smart Financial Center in Sugar Land, Texas, on Dec. 4,  writes Yahoo News. Attendees will have the opportunity to hear one-of-a-kind conversations with the two leaders as they tell their stories from some of the most impactful moments in modern history. From the American presidency to the halls of the Senate and State Department, to one of the United States  most controversial and unpredictable presidential elections, they provide a unique perspective on the past, and remarkable insight into where we go from here,  Live Nation said in a statement.Read the full story here."
HANNITY,https://www.hannity.com/media-room/doj-employee-says-coworkers-discuss-resisting-trump-from-within-the-department/,"DOJ Employee Says Coworkers Discuss  Resisting  Trump from Within the DepartmentVideo footage of a Department of Justice employee discussing the  resist  movement within the agency was captured by investigative journalism organization, Project Veritas, as part of an explosive series on the  Deep State. DOJ paralegal, Allison Hrabar, was asked by an undercover Project Veritas journalist whether or not her fellow DOJ employees were doing anything to  fight against Trump.  Um, yeah, I mean a lot of us talk about it, so most of them are like vaguely politically involved, so they might support candidates and do fundraisers, and some of them canvas,  she replied.  And there s a lot of talk about how we can like, resist from inside and there s a lot of, kind of like, push back. 
     (adsbygoogle = window.adsbygoogle || []).push({});
Hrabar is also a leader for the D.C. chapter of the Democratic Socialists of America (DSA) and back in June, she made headlines when she led an unhinged protest against Department of Homeland Security Secretary Kirstjen Nielson at a Mexican restaurant.According to the Metro D.C. Democratic Socialists website, the group, believes in  a radical restructuring of our economic and political systems to value people over profits. Rather than our current economy, which is controlled by the wealthy few for their own benefit, we envision an economy that is democratically controlled by all Americans. Hrabar is also caught on video discussing how her colleague at the Department of Agriculture purposefully slows down the implementation of new food stamp policies put in place by President Trump. We have a member who works for the people who distribute food stamps, and they can like take that away, and they re slowing what they do,  she said.   I wait until, I have to submit a merger form on the 30th day, by the 30th. I m supposed to do it at 5, sometimes I do it at like ten to 5. When asked to clarify her comments, Hrabar said,  It just means that they can t start doing anything so it s very small, mine is just affecting a company s profit. But that means, what they re doing, means that people are going to be able to stay on food stamps for another month or two, which is like really important. Also featured in the video is former Chief of Staff for the Center of Medicaid and Human Services, Jessica Schubel, who is currently Senior Policy Analyst at the Center on Budget and Policy Priorities.  Project Veritas describes her as  a conduit for leakers inside her former government department who are actively trying to obstruct administration policies. In the video, Schubel describes how she has a few friends still working within the government who give her  information.  Including one particular friend who physically mailed her  confidential  government information:JOURNALISTSo, your friend mailed you the policy that was about to come into effect  What policy was it?JESSICA SCHUBELUm, it was the policy that allows states to require Medicare beneficiaries to work in order to get coverage.JOURNALISTOkay. And then she mailed it to you in like physical snail mail like the post office and then you like got it. That s like awesome.JESSICA SCHUBELYeah. It s kind of like the Nixon,  deep throat  type of thing.JOURNALISTYour friend mailed you information, even though she, technically, like, probably wasn t supposed to.JESSICA SCHUBELShe definitely wasn t supposed to. This may be the largest case of unaccountability in our government that has ever been exposed,  said Project Veritas President James O Keefe in a press release on Wednesday.   These videos are the Deep State incarnate, and this is just the tip of the iceberg. "
HANNITY,https://www.hannity.com/media-room/liberal-rage-eric-holder-urges-supporters-to-kick-gop-voters/,"LIBERAL RAGE: Eric Holder Urges Supporters to  KICK  GOP VotersFormer Attorney General Eric Holder doubled-down on recent anti-GOP violence across the country this week; urging liberal activists to  kick  GOP voters when  they go low. Holder was speaking with supporters at an event Tuesday when he seemingly endorsed the scenes of rage and protests taking place throughout the nation in the aftermath of Judge Brett Kavanaugh s confirmation. It s time for us as Democrats to be as tough as they are, as dedicated as they are, as committed as they are,  said Holder. Michelle Obama always said  When they go low, we go high.  No, when they go low, we kick them,  he added as the room burst out in applause."
